Weblink_to_slide_at_NHMUK_Data_Portal,IRN,ZF_PF_no.,Slide_square_no.,Genus,cf.,Species,Sub_species,Notes_on_slides,Geologic_time,Grade,No_of_individuals,Observations_M.C.Rillo.2015,Buckley_Slide_SL_no.,Former_Museum_no.,IRN_Residue_OBD,Vessel,Station_no.,Collection_date,Collection_info,Sea_Depth_meters_NOAA,Sea_Depth_meters,Sea_Depth_fathoms,Sea_Depth_feet,Tow,Sample_depth_min_cm,Sample_depth_max_cm,Lat.decimal,Long.decimal,Lat.degrees,Lat.minutes,Lat.seconds,Lat.N.S,Long.degrees,Long.minutes,Long.seconds,Long.W.E,Ocean_Sea
http://data.nhm.ac.uk/object/49e1a863-f8ab-4e72-90c3-749329c1041b,5272008,6238,,Globigerinoides,,sacculifera,,,,+250 mu,5,,492,M.3791,34676,HMS Egeria,XX,12/11/1887,,-4646,4510,2466,14796,0,,,-23.23472,56.30417,23,14,5,S,56,18,15,E,Indian ocean
http://data.nhm.ac.uk/object/07bcbddd-f96a-405c-97bb-afce8fd67bc0,5272009,6239,,Globigerinoides,,sacculifera,,,,+250 mu,9,,510,M.3793,34678,HMS Egeria,XII,16/11/1887,,-4211,4228,2312,13872,0,,,-29.93333,54.1,29,56,0,S,54,6,0,E,Indian ocean
http://data.nhm.ac.uk/object/56157f13-712e-46b5-87ac-0eb6b3031510,5272010,6240,,Globigerinoides,,sacculifera,,,,+250 mu,30,,519,M.5248,36057,HMS Penguin,12,17/04/1891,,-3829,3758,2055,12330,0,,,-24.89167,110.39167,24,53,30,S,110,23,30,E,Indian ocean near coast
http://data.nhm.ac.uk/object/4bee71db-f33f-475d-bbf5-70b7896d1627,5272011,6241,,Globigerinoides,,sacculifera,,,,+250 mu,34,,540,M.5246,36053,HMS Penguin,9,16/04/1891,,-3350,3676,2010,12060,0,,,-26.93667,111.18167,26,56,12,S,111,10,54,E,Indian ocean near coast
http://data.nhm.ac.uk/object/c44e4e14-a075-4adc-afc4-a1ced5c71af3,5272012,6242,,Globigerinoides,,sacculifera,,,,,19,,557,M.5241,36043,HMS Penguin,5,16/04/1891,,-1206,1443,789,4734,0,,,-28.00833,112.45833,28,0,30,S,112,27,30,E,Indian ocean near coast
http://data.nhm.ac.uk/object/93d91fb6-53e8-46f6-a8aa-191161232930,5272013,6243,,Globigerinoides,,sacculifera,,,,,20,,576,M.4944,35818,HMIMS Investigator,15,22/11/06,,-2680,2140,1170,7020,0,,,20.44222,68.84028,20,36,32,N,68,50,25,E,Indian ocean/Arabian sea
http://data.nhm.ac.uk/object/d0bab1d3-5fd6-409e-8874-3e22180767cb,5272014,6244,,Globigerinoides,,sacculifera,,,,,10,,606,,17273,RNZFA Tui,N.Z.1.0.B.74,09/09/58,,-124,869,475,2850,0,,,-20.95,-175.23333,20,57,0,S,175,14,0,W,Pacific ocean near Tonga island
http://data.nhm.ac.uk/object/119f5c49-2d57-4c09-ab71-4a6367e1fe95,5272015,6245,,Globigerinoides,,sacculifera,,,,,20,,635,,17240,F.N.Z.R.A.,N.Z.1.0.A.294,07/06/56,,-3021,2268,1240,7440,0,,,-28.88333,170,28,53,0,S,170,0,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/936729fb-3733-478d-a438-16ceb9871fb6,5272016,6246,,Globigerinoides,,sacculifera,,,,,15,Slide: Long 178 50 E,663,,17229,HMNZS Lachlan,N.Z.1.0.A.181,16/05/55,,-2464,1920,1050,6300,0,,,-33.88333,173.83333,33,53,0,S,173,50,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/bdf1b7a2-4a68-4cbd-a262-9c1d13ce6f7e,5272017,6247,,Globigerinoides,,sacculifera,,,,,23,,708,M.284,33668,HMS Challenger,220,11/03/1875,,-2213,2012,1100,6600,0,,,-0.7,147,0,42,0,S,147,0,0,E,Pacific ocean
http://data.nhm.ac.uk/object/398190b0-ecbb-450f-b062-a68ba160c0b4,5272018,6248,,Globigerinoides,,sacculifera,,,,,30,,724,M.5987,36515,HMS Penguin,,05/05/1897,,-4057,4188,2290,13740,0,,,-9.68333,-174.625,9,41,0,S,174,37,30,W,Pacific ocean
http://data.nhm.ac.uk/object/270b3366-3e95-45f9-82ef-3f9edbc1209f,5272019,6249,,Globigerinoides,,sacculifera,,,,,12,,733,M.7037,36683,HMS Penguin,,06/09/1897,,-4634,4243,2320,13920,0,,,1.21333,-161.83667,1,12,48,N,161,50,12,W,Pacific ocean
http://data.nhm.ac.uk/object/86ab6546-11cf-4e8b-a771-5ac989dba2a0,5465250,6250,,Globigerinoides,,sacculifera,,,,,30,"Slide: 21/05/1898, Long 178 52 E",751,M.5840,36361,HMS Penguin,3,21/05/1896,,-4844,4965,2715,16290,0,,,-10.21472,178.01444,10,12,53,S,178,0,52,E,Pacific ocean
http://data.nhm.ac.uk/object/e49ae0f1-9c02-4aba-bfd4-8e8acc6c0148,5465251,6251,,Globigerinoides,,sacculifera,,,,,21,Slide: Long 145 41 3 W,775,M.7059,36704,HMS Penguin,723,20/09/1897,,-3952,4071,2226,13356,0,,,-13.17167,-175.68833,13,10,18,S,175,41,18,W,Pacific ocean
http://data.nhm.ac.uk/object/0fa71d0a-999d-4034-a6eb-531587dc172f,5465252,6252,,Globigerinoides,,sacculifera,,,,,31,,782,M.4080,34993,HMS Egeria,,26/08/1889,,-2519,2579,1410,8460,0,,,-15.65,-179.0625,15,39,0,S,179,3,45,W,Pacific ocean
http://data.nhm.ac.uk/object/c57617a8-5baa-4543-8568-eb8443fc3120,5465253,6253,,Globigerinoides,,sacculifera,,,,,27,Sample depth: 20-23?,816,"1965,O37",17338,RV Vema,V 14-100,25/05/58,,-3663,3910,2138,12828,0,22,23,3.86667,65.51667,3,52,0,N,65,31,0,E,Indian ocean
http://data.nhm.ac.uk/object/9282f0b2-0bb1-4f74-9c87-a0b9c0c99848,5465254,6254,,Globigerinoides,,sacculifera,,,Pleistocene G-M,,25,,877,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,205,208,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/4d682480-59a0-4099-b442-536cc4446373,5465255,6255,,Globigerinoides,,sacculifera,,,Pleistocene Gunz,,34,,894,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,545,548,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/7c324895-135a-4941-a1cb-0f3d64863619,5465256,6256,*,Globigerinoides,,sacculifera fistulosa,,,Pliocene,,8,,909,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,625,628,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/896bcb79-7438-48d0-831e-94847492afa0,5465257,6257,*,Globigerinoides,,sacculifera,,,Pliocene,,24,,911,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,625,628,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/767d6f46-599b-45e8-a6db-dfcd5d3c0aa2,5465258,6258,,Globigerinoides,,sacculifera,,,Pleistocene Gunz,,22,Sample depth: 5-8? Other species as well!,940,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,-4123,3380,1848,11088,0,5,6,-9.75,-34.4,9,45,0,S,34,24,0,W,Atlantic ocean near Brazil
http://data.nhm.ac.uk/object/c46cf63f-0fc4-4928-93ee-32cc1d64f8bc,5465259,6259,*,Globigerinoides,,sacculifera fistulosa,,,Pleistocene Gunz,,1,,950,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,-4123,3380,1848,11088,0,125,128,-9.75,-34.4,9,45,0,S,34,24,0,W,Atlantic ocean near Brazil
http://data.nhm.ac.uk/object/fd044300-b059-41a9-9fa8-1fe39c79da42,5465260,6260,,Globigerinoides,,sacculifera,,,Pliocene,,25,,930,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,-4123,3380,1848,11088,0,400,403,-9.75,-34.4,9,45,0,S,34,24,0,W,Atlantic ocean near Brazil
http://data.nhm.ac.uk/object/659589ff-e0a4-42a3-a8a0-0651a6afeac5,5465261,6261,,Globigerinoides,,sacculifera,,,Pleistocene Gunz,,34,Sample depth: 555-558?,829,"1965,O40",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,55,58,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/0690dd0d-a348-4138-8804-9f12c25c404d,5465262,6262,,Globigerinoides,,sacculifera,,,Pliocene,,32,,835,"1965,O40",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,405,408,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/dbc56ee3-6bdd-4bb4-8275-e38f37a1a900,5465263,6263,,Globigerinoides,,sacculifera,,,Pleistocene Gunz,,43,,852,"1965,O41",17382,RV Vema ,V 16-23,12/11/59,,-4298,4886,2672,16032,0,950,953,13.25,-40.66667,13,15,0,N,40,40,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/ed0509f1-0713-44c4-9bbb-6fe3f6349fb0,5465264,6264,,Globigerinoides,,ruber,,,,,2,,86,,16654,RV Spencer F. Baird,DWBG 137,15/02/58,,-2712,2770,1515,9090,0,5,9,-9.88333,-110.68333,9,53,0,S,110,41,0,W,Pacific ocean
http://data.nhm.ac.uk/object/23e32631-62aa-423f-9912-8a4889400f8e,5465265,6265,,Globigerinoides,,ruber,,,,,4,,105,,16642,RV Horizon,Cap HG 40,02/02/53,,-3641,3550,1941,11646,0,1,4,-15.21833,-117.50667,15,13,6,S,117,30,24,W,Pacific ocean
http://data.nhm.ac.uk/object/d0f3bfbb-99d1-49d6-b401-a8248295611e,5465266,6266,,Globigerinoides,,ruber,,,,,8,,113,M.408,34991,HMS Challenger,338,21/03/1876,,-3740,3639,1990,11940,0,,,-21.25,-14.03333,21,15,0,S,14,2,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/053fb80e-6039-4fc0-bfe5-d8749d5e3cc8,5465267,6267,*,Globigerinoides,,ruber,,,,,18,,142,"1,963,367",16365,Capricorn,BG 24,03/01/53,,-4347,2780,1520,9120,0,5,10,-19.475,-173.73333,19,28,30,S,173,44,0,W,Pacific ocean
http://data.nhm.ac.uk/object/b506e34f-9344-4063-88f7-555c42e46bf4,5465268,6268,,Globigerinoides,,ruber,,,,,8,,152,"1,963,916",16640,RV Horizon,Cap HG 37,31/01/53,,-3456,3850,2105,12630,0,4,8,-13.09167,-124.28,13,5,30,S,124,16,48,W,Pacific ocean
http://data.nhm.ac.uk/object/daf3b309-1ea7-4427-8fdb-d0a48bd497c7,5465269,6269,,Globigerinoides,,ruber,,,,,8,,161,,16641,RV Horizon,Cap HG 38,01/02/53,,-3617,3590,1963,11778,0,4,8,-14.27333,-120.68,14,16,24,S,120,40,48,W,Pacific ocean
http://data.nhm.ac.uk/object/3cb08fda-a1eb-4235-baa1-a4fd264a1f85,5465270,6270,,Globigerinoides,,ruber,,,,,7,,182,,16645,RV Spencer F. Baird,DWBG 11,31/10/57,,-3415,4155,2272,13632,0,7,10,5.43333,-131.31667,5,26,0,N,131,19,0,W,Pacific ocean
http://data.nhm.ac.uk/object/7934a723-6db6-43e6-9041-c3c32973ff12,5465271,6271,,Globigerinoides,,ruber,,,,,8,,190,,16645,RV Spencer F. Baird,DWBG 11,31/10/57,,-3415,4155,2272,13632,0,7,10,5.43333,-131.31667,5,26,0,N,131,19,0,W,Pacific ocean
http://data.nhm.ac.uk/object/2193bfaf-b2dd-4e11-8091-36bc90ed9d56,5465272,6272,,Globigerinoides,,ruber,,,,,24,,193,,16646,RV Spencer F. Baird,DWBG 36,23/11/57,,-2312,3680,2012,12072,0,3,7,-26.31667,-147.11667,26,19,0,S,147,7,0,W,Pacific Ocean
http://data.nhm.ac.uk/object/deba6554-85c1-464f-8c7c-3154d7fd8090,5465273,6273,,Globigerinoides,,ruber,,,,,6,,237,,16650,RV Spencer F. Baird,DWBG 114,23/01/58,,-3157,3090,1690,10140,0,8,12,-18.33333,-79.34167,18,20,0,S,79,20,30,W,Pacific ocean
http://data.nhm.ac.uk/object/b9d0d994-5e1c-43b3-b66f-74f11c70d6d7,5465274,6274,,Globigerinoides,,ruber,,"See Parker 1962 (Micropaleontology V8 No2), pl.3 figs 14, pl.4 1-5",,,13,Residue OBD: 01/01/1958,252,,16651,RV Spencer F. Baird,DWBG 120,01/02/58,,-3039,3060,1673,10038,0,13,20,-27.93333,-106.91667,27,56,0,S,106,55,0,W,Pacific Ocean
http://data.nhm.ac.uk/object/463a52d8-e716-4c63-bf9d-8b87425151e1,5465275,6275,,Globigerinoides,,ruber,,,,,12,,267,,16652,RV Spencer F. Baird,DWBG 121,03/02/58,,-2819,3320,1815,10890,0,10,14,-27.15,-109.83333,27,9,0,S,109,50,0,W,Pacific ocean
http://data.nhm.ac.uk/object/1364d76a-ab8f-4f7e-976f-0f67c641d145,5465276,6276,,Globigerinoides,,ruber,,,,,18,,293,,16653,RV Spencer F. Baird,DWBG 130,11/02/58,Gravity corer,-3034,3120,1706,10236,0,12,15,-14.73333,-112.1,14,44,0,S,112,6,0,W,Pacific ocean
http://data.nhm.ac.uk/object/3ccbfc0c-0ea7-47e0-b241-228653ced42d,5465277,6277,,Globigerinoides,,ruber,,,,,11,,336,"1,963,930",16656,RV Horizon,DWHG 79,07/02/58,,-3362,NA,NA,NA,0,7,11,-23.60833,-118.225,23,36,30,S,118,13,30,W,Pacific ocean
http://data.nhm.ac.uk/object/11fbfe98-35e7-479e-a178-9806ae8536cb,5465278,6278,,Globigerinoides,,ruber,,,,,9,,309,,16657,RV Argo,MSN 53 G,05/12/60,,-2810,3658,2000,12000,0,4,9,-16.41667,66.03333,16,25,0,S,66,2,0,E,Indian ocean
http://data.nhm.ac.uk/object/5bb04205-cb6b-4904-a0fc-c4b391585d97,5465279,6279,,Globigerinoides,,ruber,,,,+250 mu,15,,342,96626 (A52),30724,HEMS Mabahiss,167,25/04/34,,-4346,4042,2210,13260,0,4,5.5,7.19333,63.0425,7,11,36,N,63,2,33,E,Indian ocean
http://data.nhm.ac.uk/object/cfd5a303-c5ee-4195-8910-1d0d4c09507a,5465280,6280,,Globigerinoides,,ruber,,,,,14,,374,M.3787,34671,HMS Egeria,,31/10/1887,,-2708,2869,1569,9414,0,,,-19.56667,64.63333,19,34,0,S,64,38,0,E,Indian ocean
http://data.nhm.ac.uk/object/a859f513-e6ec-4076-953f-1c4d66879b62,5465281,6281,,Globigerinoides,,ruber,,,,,8,,394,M.7525.A,37190,HMS Sealark,,31/07/05,,-3322,3919,2143,12858,0,,,-12.11667,64.125,12,7,0,S,64,7,30,E,Indian ocean
http://data.nhm.ac.uk/object/2aa878f6-ce0f-4469-b663-775c5023a25f,5465282,6282,,Globigerinoides,,ruber,,,,,10,,421,M.4292,35238,HMS Egeria,,01/04/1894,,-2658,2749,1503,9018,0,,,7.08333,73.80417,7,5,0,N,73,48,15,E,Indian ocean near coast
http://data.nhm.ac.uk/object/30419610-a43e-4e49-bee7-083955e7df12,5465283,6283,,Globigerinoides,,ruber,,,,,14,"Slide: 02/11/1905, Lat 2 41 1 S",448,M.7488,37149,HMS Sealark,186,12/11/05,,-3594,3475,1900,11400,0,,,-2.70167,67.38333,2,42,6,S,67,23,0,E,Indian ocean
http://data.nhm.ac.uk/object/9b07edc7-f463-45b3-b92e-cad78577635d,5465284,6284,,Globigerinoides,,ruber,,,,127-250 mu,5,,468,M.7487,37148,HMS Sealark,181,09/11/05,,-3507,3758,2055,12330,0,,,-7.59167,61.48333,7,35,30,S,61,29,0,E,Indian ocean
http://data.nhm.ac.uk/object/de9a6534-44ea-4326-89d9-f10de0e317b3,5465285,6285,,Globigerinoides,,ruber,,,,+250 mu,2,,485,M.7469,37130,HMS Sealark,52,29/07/05,,-3694,4082,2232,13392,0,,,-8.41667,65.63333,8,25,0,S,65,38,0,E,Indian ocean
http://data.nhm.ac.uk/object/28b53b04-e836-46e5-8871-7ae7025bbce4,5465286,6286,,Globigerinoides,,ruber,,,,127-250 mu,9,,504,M.3791,34676,HMS Egeria,XX,12/11/1887,,-4646,4510,2466,14796,0,,,-23.23472,56.30417,23,14,5,S,56,18,15,E,Indian ocean
http://data.nhm.ac.uk/object/d09e6691-a456-4b68-9c00-69f486f35ee1,5465287,6287,,Globigerinoides,,ruber,,,,+250 mu,11,,506,M.3793,34678,HMS Egeria,XII,16/11/1887,,-4211,4228,2312,13872,0,,,-29.93333,54.1,29,56,0,S,54,6,0,E,Indian ocean
http://data.nhm.ac.uk/object/401722d7-ae83-4f1e-8a5f-7e3b4046f9e3,5465288,6288,,Globigerinoides,,ruber,,,,+250 mu,18,,525,M.5248,36057,HMS Penguin,12,17/04/1891,,-3829,3758,2055,12330,0,,,-24.89167,110.39167,24,53,30,S,110,23,30,E,Indian ocean near coast
http://data.nhm.ac.uk/object/7c2e32e2-73a1-406a-9647-3586375af564,5465289,6289,*,Globigerinoides,,ruber,,,,+250 mu,23,,542,M.5246,36053,HMS Penguin,9,16/04/1891,,-3350,3676,2010,12060,0,,,-26.93667,111.18167,26,56,12,S,111,10,54,E,Indian ocean near coast
http://data.nhm.ac.uk/object/b99719a3-716e-480f-88be-8b392b57f78c,5465290,6290,,Globigerinoides,,ruber,,,,,24,,555,M.5241,36043,HMS Penguin,5,16/04/1891,,-1206,1443,789,4734,0,,,-28.00833,112.45833,28,0,30,S,112,27,30,E,Indian ocean near coast
http://data.nhm.ac.uk/object/ad463805-f567-4386-98bb-19141a3da775,5465291,6291,,Globigerinoides,,ruber,,,,,4,,1109,,NA,J.I.O.E. Meteor,245,21/03/65,,-2775,0-200,NA,NA,1,tow,tow,23.15,62.88333,23,9,0,N,62,53,0,E,Indian ocean near coast
http://data.nhm.ac.uk/object/81600854-83f1-4a4e-af52-e9f3143a0c4c,5465292,6292,,Globigerinoides,,ruber,,,,,11,,713,M.284,33668,HMS Challenger,220,11/03/1875,,-2213,2012,1100,6600,0,,,-0.7,147,0,42,0,S,147,0,0,E,Pacific ocean
http://data.nhm.ac.uk/object/b8d2c862-daff-4735-8f2c-5a75c4fd929c,5465293,6293,,Globigerinoides,,ruber,,,,,12,,725,M.5987,36515,HMS Penguin,,05/05/1897,,-4057,4188,2290,13740,0,,,-9.68333,-174.625,9,41,0,S,174,37,30,W,Pacific ocean
http://data.nhm.ac.uk/object/79a961bf-07f5-414e-a872-5df948d49e95,5465294,6294,,Globigerinoides,,ruber,,,,,2,,739,M.7037,36683,HMS Penguin,,06/09/1897,,-4634,4243,2320,13920,0,,,1.21333,-161.83667,1,12,48,N,161,50,12,W,Pacific ocean
http://data.nhm.ac.uk/object/3cb406e5-6947-4575-8310-397eca252c20,5465295,6295,,Globigerinoides,,ruber,,,,,18,"Slide: 21/05/1898, Long 178 52 E",749,M.5840,36361,HMS Penguin,3,21/05/1896,,-4844,4965,2715,16290,0,,,-10.21472,178.01444,10,12,53,S,178,0,52,E,Pacific ocean
http://data.nhm.ac.uk/object/676d082d-881d-4217-a197-2d0dbf08c416,5465296,6296,*,Globigerinoides,,ruber,,,,,23,Slide: Long 145 41 3 W,776,M.7059,36704,HMS Penguin,723,20/09/1897,,-3952,4071,2226,13356,0,,,-13.17167,-175.68833,13,10,18,S,175,41,18,W,Pacific ocean
http://data.nhm.ac.uk/object/5363c1a9-eb4c-4cdb-ac7e-22068dd835b5,5465297,6297,,Globigerinoides,,ruber,,,,,30,,791,M.4080,34993,HMS Egeria,,26/08/1889,,-2519,2579,1410,8460,0,,,-15.65,-179.0625,15,39,0,S,179,3,45,W,Pacific ocean
http://data.nhm.ac.uk/object/c2457675-889c-4fde-b91a-c4c269e60bb0,5465298,6298,,Globigerinoides,,ruber,,,,,13,,619,,17273,RNZFA Tui,N.Z.1.0.B.74,09/09/58,,-124,869,475,2850,0,,,-20.95,-175.23333,20,57,0,S,175,14,0,W,Pacific ocean near Tonga island
http://data.nhm.ac.uk/object/5e68e353-322d-41ee-af2f-022c5d201fdf,5465299,6299,,Globigerinoides,,ruber,,,,,16,,627,,17240,F.N.Z.R.A.,N.Z.1.0.A.294,07/06/56,,-3021,2268,1240,7440,0,,,-28.88333,170,28,53,0,S,170,0,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/de53cf10-b1c5-4468-91bc-9adfe7f9ad8b,5465300,6300,,Globigerinoides,,ruber,,,,,15,Slide: Long 178 50 E,658,,17229,HMNZS Lachlan,N.Z.1.0.A.181,16/05/55,,-2464,1920,1050,6300,0,,,-33.88333,173.83333,33,53,0,S,173,50,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/5c55b2ae-b85f-4ba6-8ecf-c68b30a5b853,5465301,6301,,Globigerinoides,,ruber,,,,,9,,684,,17031,RNZFA Tui,N.Z.1.0.A.315,19/08/56,,-1137,1148,628,3768,0,,,-39.76667,167.75,39,46,0,S,167,45,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/91e7eac7-0979-4656-bb66-64af4f2df4ad,5465302,6302,,Globigerinoides,,ruber,,,,,29,Sample depth: 20-23?,815,"1965,O37",17338,RV Vema,V 14-100,25/05/58,,-3663,3910,2138,12828,0,22,23,3.86667,65.51667,3,52,0,N,65,31,0,E,Indian ocean
http://data.nhm.ac.uk/object/4bc4e8b7-6b8c-4403-bf01-f22390cee63d,5465303,6303,,Globigerinoides,,ruber,,,Pleistocene G-M,,19,,880,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,205,208,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/8cf3eedb-7952-4889-a1c9-48178dc02db3,5465304,6304,*,Globigerinoides,,ruber,,,Pleistocene Gunz,,38,,890,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,545,548,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/24212a44-6727-4999-82d8-d619b59cdd9e,5465305,6305,,Globigerinoides,,ruber,,,Pliocene,,44,,910,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,625,628,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/bd488afe-7272-42df-aa15-99c17f70c39c,5465306,6306,,Globigerinoides,,ruber + ?,,,Pliocene,,5,,902,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,625,628,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/21ed13f1-c54a-4889-ba90-be0af1cb169e,5465307,6307,,Globigerinoides,,ruber,,,Pleistocene Gunz,,18,Sample depth: 5-8?,939,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,-4123,3380,1848,11088,0,5,6,-9.75,-34.4,9,45,0,S,34,24,0,W,Atlantic ocean near Brazil
http://data.nhm.ac.uk/object/0cfdac7c-3833-48d3-8dcb-5410bbbce90a,5465308,6308,,Globigerinoides,,ruber,,,Pliocene,,15,,923,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,-4123,3380,1848,11088,0,400,403,-9.75,-34.4,9,45,0,S,34,24,0,W,Atlantic ocean near Brazil
http://data.nhm.ac.uk/object/e264af49-412e-4ff3-8fb0-f8244da2f4f5,5465309,6309,,Globigerinoides,,ruber,,,Pleistocene Gunz,,31,Sample depth: 555-558?,830,"1965,O40",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,55,58,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/1faede8f-0e07-423d-b055-51876df0bd04,5465310,6310,,Globigerinoides,,ruber,,,Pliocene,,30,,836,"1965,O40",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,405,408,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/93d35e11-9f82-490e-8473-c3463b181ad1,5465311,6311,,Globigerinoides,,ruber,,,Pleistocene Gunz,,26,,861,"1965,O41",17382,RV Vema ,V 16-23,12/11/59,,-4298,4886,2672,16032,0,950,953,13.25,-40.66667,13,15,0,N,40,40,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/92e5359b-5c96-4601-84cb-a16893774ac8,5465312,6312,,Globigerinoides,,ruber,,,,,33,"Residual IRN related to 1965,O40 (and not 1965,O206)",962,"1965,O206",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,80,82,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/fc2d8eb0-8f7b-4b2a-8883-6b1654110b7e,5465313,6313,,Globigerinoides,,ruber,,,,,16,,980,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,151,152,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/092b8b6c-6178-4ad9-be21-1f54e636e5be,5465314,6314,,Globigerinoides,,conglobatus,,,,,4,,88,,16654,RV Spencer F. Baird,DWBG 137,15/02/58,,-2712,2770,1515,9090,0,5,9,-9.88333,-110.68333,9,53,0,S,110,41,0,W,Pacific ocean
http://data.nhm.ac.uk/object/245bcb38-414b-4a77-b85e-38a379beb8f2,5465315,6315,,Globigerinoides,,conglobatus,,,,,6,,99,,16642,RV Horizon,Cap HG 40,02/02/53,,-3641,3550,1941,11646,0,1,4,-15.21833,-117.50667,15,13,6,S,117,30,24,W,Pacific ocean
http://data.nhm.ac.uk/object/1e08014c-1223-44ad-817b-adbbb114b7f5,5465316,6316,,Globigerinoides,,conglobatus,,,,,10,green triangluar paper glued and many loose individuals,116,M.408,34991,HMS Challenger,338,21/03/1876,,-3740,3639,1990,11940,0,,,-21.25,-14.03333,21,15,0,S,14,2,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/25e86271-7c36-4d8a-b896-dfecd5d199ba,5465317,6317,,Globigerinoides,cf,conglobatus,,identification conflict,,,5,,140,"1,963,367",16365,Capricorn,BG 24,03/01/53,,-4347,2780,1520,9120,0,5,10,-19.475,-173.73333,19,28,30,S,173,44,0,W,Pacific ocean
http://data.nhm.ac.uk/object/13b0ef55-6cbd-4bcc-908e-702b84826801,5465318,6318,,Globigerinoides,,conglobatus,,,,,9,,141,"1,963,367",16365,Capricorn,BG 24,03/01/53,,-4347,2780,1520,9120,0,5,10,-19.475,-173.73333,19,28,30,S,173,44,0,W,Pacific ocean
http://data.nhm.ac.uk/object/c22e0f1d-f526-44a3-bd9e-79b78739bde3,5465319,6319,,Globigerinoides,,conglobatus,,,,,5,,151,"1,963,916",16640,RV Horizon,Cap HG 37,31/01/53,,-3456,3850,2105,12630,0,4,8,-13.09167,-124.28,13,5,30,S,124,16,48,W,Pacific ocean
http://data.nhm.ac.uk/object/ee30097d-7c20-4f51-a5ef-55fd07ba0208,5465320,6320,,Globigerinoides,,conglobatus,,,,,5,,160,,16641,RV Horizon,Cap HG 38,01/02/53,,-3617,3590,1963,11778,0,4,8,-14.27333,-120.68,14,16,24,S,120,40,48,W,Pacific ocean
http://data.nhm.ac.uk/object/1882eb27-6759-4f35-888f-ec5e9c988791,5465321,6321,,Globigerinoides,,conglobatus,,,,,10,could not open slide (ZF number with yellow post it),186,,16645,RV Spencer F. Baird,DWBG 11,31/10/57,,-3415,4155,2272,13632,0,7,10,5.43333,-131.31667,5,26,0,N,131,19,0,W,Pacific ocean
